iter	Logloss	Accuracy	Recall	Precision	F1
1238	0.01697319367	0.9995833333	0.9991803279	1	0.9995899959
1239	0.01697314164	0.9995833333	0.9991803279	1	0.9995899959
1240	0.01697308896	0.9995833333	0.9991803279	1	0.9995899959
1241	0.0169218203	0.9995833333	1	0.9991809992	0.9995903318
1242	0.01687072729	0.9995833333	0.9991803279	1	0.9995899959
1243	0.01680829652	0.9995833333	1	0.9991809992	0.9995903318
1244	0.01680798983	0.9995833333	1	0.9991809992	0.9995903318
1245	0.01680770691	0.9995833333	1	0.9991809992	0.9995903318
1246	0.01678788654	0.9995833333	0.9991803279	1	0.9995899959
1247	0.01676664703	0.9995833333	0.9991803279	1	0.9995899959
1248	0.016728381	0.9995833333	1	0.9991809992	0.9995903318
1249	0.01670816884	0.9995833333	0.9991803279	1	0.9995899959
1250	0.01667293609	0.9995833333	0.9991803279	1	0.9995899959
1251	0.01665601656	0.9995833333	0.9991803279	1	0.9995899959
1252	0.01665598919	0.9995833333	0.9991803279	1	0.9995899959
1253	0.01663324708	0.9995833333	0.9991803279	1	0.9995899959
1254	0.01660925434	0.9995833333	0.9991803279	1	0.9995899959
1255	0.01660920747	0.9995833333	0.9991803279	1	0.9995899959
1256	0.01658966419	0.9995833333	0.9991803279	1	0.9995899959
1257	0.01655123744	0.9995833333	0.9991803279	1	0.9995899959
1258	0.01651950924	0.9995833333	0.9991803279	1	0.9995899959
1259	0.01647447408	0.9995833333	0.9991803279	1	0.9995899959
1260	0.01644241718	0.9995833333	0.9991803279	1	0.9995899959
1261	0.01641233047	0.9995833333	0.9991803279	1	0.9995899959
1262	0.01638403162	0.9995833333	0.9991803279	1	0.9995899959
1263	0.01635645429	0.9995833333	0.9991803279	1	0.9995899959
1264	0.01635639662	0.9995833333	0.9991803279	1	0.9995899959
1265	0.01633342602	0.9995833333	0.9991803279	1	0.9995899959
1266	0.01633337346	0.9995833333	0.9991803279	1	0.9995899959
1267	0.01633330619	0.9995833333	0.9991803279	1	0.9995899959
1268	0.01632823291	0.9995833333	0.9991803279	1	0.9995899959
1269	0.01632806636	0.9995833333	0.9991803279	1	0.9995899959
1270	0.01632798386	0.9995833333	0.9991803279	1	0.9995899959
1271	0.01632762535	0.9995833333	0.9991803279	1	0.9995899959
1272	0.01632637129	0.9995833333	0.9991803279	1	0.9995899959
1273	0.01632617402	0.9995833333	0.9991803279	1	0.9995899959
1274	0.01632612243	0.9995833333	0.9991803279	1	0.9995899959
1275	0.01632612243	0.9995833333	0.9991803279	1	0.9995899959
1276	0.01632600864	0.9995833333	0.9991803279	1	0.9995899959
1277	0.01632591711	0.9995833333	0.9991803279	1	0.9995899959
1278	0.01632582056	0.9995833333	0.9991803279	1	0.9995899959
1279	0.01632579734	0.9995833333	0.9991803279	1	0.9995899959
1280	0.01631513015	0.9995833333	0.9991803279	1	0.9995899959
1281	0.01627978661	0.9995833333	1	0.9991809992	0.9995903318
1282	0.01623344282	0.9995833333	0.9991803279	1	0.9995899959
1283	0.01623341873	0.9995833333	0.9991803279	1	0.9995899959
1284	0.01621767462	0.9995833333	0.9991803279	1	0.9995899959
1285	0.01621753065	0.9995833333	0.9991803279	1	0.9995899959
1286	0.01621746227	0.9995833333	0.9991803279	1	0.9995899959
1287	0.01619143246	0.9995833333	0.9991803279	1	0.9995899959
1288	0.01616374653	0.9995833333	0.9991803279	1	0.9995899959
1289	0.01612028344	0.9995833333	0.9991803279	1	0.9995899959
1290	0.01606519134	0.9995833333	0.9991803279	1	0.9995899959
1291	0.016054856	0.9995833333	0.9991803279	1	0.9995899959
1292	0.01605397514	0.9995833333	0.9991803279	1	0.9995899959
1293	0.01601900023	0.9995833333	0.9991803279	1	0.9995899959
1294	0.01601891983	0.9995833333	0.9991803279	1	0.9995899959
1295	0.01598790958	0.9995833333	0.9991803279	1	0.9995899959
1296	0.01598789021	0.9995833333	0.9991803279	1	0.9995899959
1297	0.01594476131	0.9995833333	0.9991803279	1	0.9995899959
1298	0.01591098682	0.9995833333	0.9991803279	1	0.9995899959
1299	0.01591092253	0.9995833333	0.9991803279	1	0.9995899959
1300	0.01591084939	0.9995833333	0.9991803279	1	0.9995899959
1301	0.01591054782	0.9995833333	0.9991803279	1	0.9995899959
1302	0.01591039854	0.9995833333	0.9991803279	1	0.9995899959
1303	0.01591038378	0.9995833333	0.9991803279	1	0.9995899959
1304	0.01588626392	0.9995833333	0.9991803279	1	0.9995899959
1305	0.01587418873	0.9995833333	0.9991803279	1	0.9995899959
1306	0.01582222925	0.9995833333	1	0.9991809992	0.9995903318
1307	0.01579427982	0.9995833333	1	0.9991809992	0.9995903318
1308	0.01579427982	0.9995833333	1	0.9991809992	0.9995903318
1309	0.01575877114	0.9995833333	0.9991803279	1	0.9995899959
1310	0.01571967272	0.9995833333	0.9991803279	1	0.9995899959
1311	0.01567335754	0.9995833333	1	0.9991809992	0.9995903318
1312	0.0156733378	0.9995833333	1	0.9991809992	0.9995903318
1313	0.01564565717	0.9995833333	1	0.9991809992	0.9995903318
1314	0.01559769867	0.9995833333	1	0.9991809992	0.9995903318
1315	0.01559724598	0.9995833333	1	0.9991809992	0.9995903318
1316	0.01557060846	0.9995833333	1	0.9991809992	0.9995903318
1317	0.01557047608	0.9995833333	1	0.9991809992	0.9995903318
1318	0.01554460075	0.9995833333	1	0.9991809992	0.9995903318
1319	0.01550236629	0.9995833333	1	0.9991809992	0.9995903318
1320	0.01548722373	0.9995833333	1	0.9991809992	0.9995903318
1321	0.01548722373	0.9995833333	1	0.9991809992	0.9995903318
1322	0.01548636173	0.9995833333	1	0.9991809992	0.9995903318
1323	0.01548629114	0.9995833333	1	0.9991809992	0.9995903318
1324	0.01548622074	0.9995833333	1	0.9991809992	0.9995903318
1325	0.01548609741	0.9995833333	1	0.9991809992	0.9995903318
1326	0.0154544522	0.9995833333	0.9991803279	1	0.9995899959
1327	0.01545444216	0.9995833333	0.9991803279	1	0.9995899959
1328	0.01545436666	0.9995833333	0.9991803279	1	0.9995899959
1329	0.01542028925	0.9995833333	1	0.9991809992	0.9995903318
1330	0.01542025926	0.9995833333	1	0.9991809992	0.9995903318
1331	0.01542019003	0.9995833333	1	0.9991809992	0.9995903318
1332	0.01542005201	0.9995833333	1	0.9991809992	0.9995903318
1333	0.01541993986	0.9995833333	1	0.9991809992	0.9995903318
1334	0.01541966567	0.9995833333	1	0.9991809992	0.9995903318
1335	0.01541954003	0.9995833333	1	0.9991809992	0.9995903318
1336	0.01541947237	0.9995833333	1	0.9991809992	0.9995903318
1337	0.01541941673	0.9995833333	1	0.9991809992	0.9995903318
1338	0.01541783031	0.9995833333	1	0.9991809992	0.9995903318
1339	0.0154177706	0.9995833333	1	0.9991809992	0.9995903318
1340	0.01541775971	0.9995833333	1	0.9991809992	0.9995903318
1341	0.01541775971	0.9995833333	1	0.9991809992	0.9995903318
1342	0.01541775971	0.9995833333	1	0.9991809992	0.9995903318
1343	0.01541773809	0.9995833333	1	0.9991809992	0.9995903318
1344	0.01541761566	0.9995833333	1	0.9991809992	0.9995903318
1345	0.0153784932	0.9995833333	1	0.9991809992	0.9995903318
1346	0.01535702344	0.9995833333	1	0.9991809992	0.9995903318
1347	0.01531768073	0.9995833333	1	0.9991809992	0.9995903318
1348	0.0152824705	0.9995833333	1	0.9991809992	0.9995903318
1349	0.01528242672	0.9995833333	1	0.9991809992	0.9995903318
1350	0.01525375564	0.9995833333	1	0.9991809992	0.9995903318
1351	0.01525362601	0.9995833333	1	0.9991809992	0.9995903318
1352	0.01522369711	0.9995833333	1	0.9991809992	0.9995903318
1353	0.01520669535	0.9995833333	1	0.9991809992	0.9995903318
1354	0.01520662188	0.9995833333	1	0.9991809992	0.9995903318
1355	0.01517585282	0.9995833333	1	0.9991809992	0.9995903318
1356	0.01517583711	0.9995833333	1	0.9991809992	0.9995903318
1357	0.0151756827	0.9995833333	1	0.9991809992	0.9995903318
1358	0.01517558483	0.9995833333	1	0.9991809992	0.9995903318
1359	0.01517546227	0.9995833333	1	0.9991809992	0.9995903318
1360	0.01517531646	0.9995833333	1	0.9991809992	0.9995903318
1361	0.01517392577	0.9995833333	1	0.9991809992	0.9995903318
1362	0.01516449244	0.9995833333	1	0.9991809992	0.9995903318
1363	0.01513058607	0.9995833333	1	0.9991809992	0.9995903318
1364	0.01513055626	0.9995833333	1	0.9991809992	0.9995903318
1365	0.01513030341	0.9995833333	1	0.9991809992	0.9995903318
1366	0.0151301648	0.9995833333	1	0.9991809992	0.9995903318
1367	0.01513014202	0.9995833333	1	0.9991809992	0.9995903318
1368	0.01513000737	0.9995833333	1	0.9991809992	0.9995903318
1369	0.01512989538	0.9995833333	1	0.9991809992	0.9995903318
1370	0.01512982095	0.9995833333	1	0.9991809992	0.9995903318
1371	0.01512980762	0.9995833333	1	0.9991809992	0.9995903318
1372	0.01512972028	0.9995833333	1	0.9991809992	0.9995903318
1373	0.01512967203	0.9995833333	1	0.9991809992	0.9995903318
1374	0.01512825265	0.9995833333	1	0.9991809992	0.9995903318
1375	0.01512824797	0.9995833333	1	0.9991809992	0.9995903318
1376	0.01510436713	0.9995833333	1	0.9991809992	0.9995903318
1377	0.01502496678	0.9995833333	1	0.9991809992	0.9995903318
1378	0.01502352566	0.9995833333	1	0.9991809992	0.9995903318
1379	0.01501247906	0.9995833333	1	0.9991809992	0.9995903318
1380	0.01501243969	0.9995833333	1	0.9991809992	0.9995903318
1381	0.01501230314	0.9995833333	1	0.9991809992	0.9995903318
1382	0.01499687457	0.9995833333	1	0.9991809992	0.9995903318
1383	0.0149967358	0.9995833333	1	0.9991809992	0.9995903318
1384	0.01498818361	0.9995833333	1	0.9991809992	0.9995903318
1385	0.01498814834	0.9995833333	1	0.9991809992	0.9995903318
1386	0.0149874108	0.9995833333	1	0.9991809992	0.9995903318
1387	0.01498730109	0.9995833333	1	0.9991809992	0.9995903318
1388	0.01497654763	0.9995833333	1	0.9991809992	0.9995903318
1389	0.01497648962	0.9995833333	1	0.9991809992	0.9995903318
1390	0.01497644693	0.9995833333	1	0.9991809992	0.9995903318
1391	0.01497644181	0.9995833333	1	0.9991809992	0.9995903318
1392	0.01494741357	0.9995833333	1	0.9991809992	0.9995903318
1393	0.01494738454	0.9995833333	1	0.9991809992	0.9995903318
1394	0.01492389456	0.9995833333	1	0.9991809992	0.9995903318
1395	0.01490361974	0.9995833333	0.9991803279	1	0.9995899959
1396	0.01487163892	0.9995833333	0.9991803279	1	0.9995899959
1397	0.0148706996	0.9995833333	0.9991803279	1	0.9995899959
1398	0.01484781299	0.9995833333	0.9991803279	1	0.9995899959
1399	0.01481717728	0.9995833333	0.9991803279	1	0.9995899959
1400	0.0148171429	0.9995833333	0.9991803279	1	0.9995899959
1401	0.01481704909	0.9995833333	0.9991803279	1	0.9995899959
1402	0.01481695568	0.9995833333	0.9991803279	1	0.9995899959
1403	0.01481259857	0.9995833333	0.9991803279	1	0.9995899959
1404	0.0148125211	0.9995833333	0.9991803279	1	0.9995899959
1405	0.01481249421	0.9995833333	0.9991803279	1	0.9995899959
1406	0.01481248247	0.9995833333	0.9991803279	1	0.9995899959
1407	0.01481232773	0.9995833333	0.9991803279	1	0.9995899959
1408	0.01481221787	0.9995833333	0.9991803279	1	0.9995899959
1409	0.0148121251	0.9995833333	0.9991803279	1	0.9995899959
1410	0.0148121251	0.9995833333	0.9991803279	1	0.9995899959
1411	0.01481211934	0.9995833333	0.9991803279	1	0.9995899959
1412	0.01481157965	0.9995833333	0.9991803279	1	0.9995899959
1413	0.01479640265	0.9995833333	0.9991803279	1	0.9995899959
1414	0.01479626424	0.9995833333	0.9991803279	1	0.9995899959
1415	0.01479574183	0.9995833333	0.9991803279	1	0.9995899959
1416	0.01479573249	0.9995833333	0.9991803279	1	0.9995899959
1417	0.01479567347	0.9995833333	0.9991803279	1	0.9995899959
1418	0.01477299597	0.9995833333	0.9991803279	1	0.9995899959
1419	0.01477283205	0.9995833333	0.9991803279	1	0.9995899959
1420	0.01477280841	0.9995833333	0.9991803279	1	0.9995899959
1421	0.01477280841	0.9995833333	0.9991803279	1	0.9995899959
1422	0.01477272882	0.9995833333	0.9991803279	1	0.9995899959
1423	0.01477269769	0.9995833333	0.9991803279	1	0.9995899959
1424	0.01477269769	0.9995833333	0.9991803279	1	0.9995899959
1425	0.01477190008	0.9995833333	0.9991803279	1	0.9995899959
1426	0.0147718544	0.9995833333	0.9991803279	1	0.9995899959
1427	0.01477176006	0.9995833333	0.9991803279	1	0.9995899959
1428	0.01477171323	0.9995833333	0.9991803279	1	0.9995899959
1429	0.01477168475	0.9995833333	0.9991803279	1	0.9995899959
1430	0.01477124552	0.9995833333	0.9991803279	1	0.9995899959
1431	0.01477124552	0.9995833333	0.9991803279	1	0.9995899959
1432	0.01475235508	0.9995833333	0.9991803279	1	0.9995899959
1433	0.01471174236	0.9995833333	1	0.9991809992	0.9995903318
1434	0.01471164197	0.9995833333	1	0.9991809992	0.9995903318
1435	0.01471130407	0.9995833333	1	0.9991809992	0.9995903318
1436	0.01468359356	0.9995833333	0.9991803279	1	0.9995899959
1437	0.01468266072	0.9995833333	0.9991803279	1	0.9995899959
1438	0.01468266072	0.9995833333	0.9991803279	1	0.9995899959
1439	0.01468262281	0.9995833333	0.9991803279	1	0.9995899959
1440	0.01468257641	0.9995833333	0.9991803279	1	0.9995899959
1441	0.01468257641	0.9995833333	0.9991803279	1	0.9995899959
1442	0.01468257641	0.9995833333	0.9991803279	1	0.9995899959
1443	0.0146825564	0.9995833333	0.9991803279	1	0.9995899959
1444	0.01468253244	0.9995833333	0.9991803279	1	0.9995899959
1445	0.01468244012	0.9995833333	0.9991803279	1	0.9995899959
1446	0.01468208524	0.9995833333	0.9991803279	1	0.9995899959
1447	0.01468203941	0.9995833333	0.9991803279	1	0.9995899959
1448	0.01466762882	0.9995833333	0.9991803279	1	0.9995899959
1449	0.0146675852	0.9995833333	0.9991803279	1	0.9995899959
1450	0.0146674984	0.9995833333	0.9991803279	1	0.9995899959
1451	0.01466738272	0.9995833333	0.9991803279	1	0.9995899959
1452	0.01466733804	0.9995833333	0.9991803279	1	0.9995899959
1453	0.01466696722	0.9995833333	0.9991803279	1	0.9995899959
1454	0.01466693158	0.9995833333	0.9991803279	1	0.9995899959
1455	0.01466693158	0.9995833333	0.9991803279	1	0.9995899959
1456	0.01466692046	0.9995833333	0.9991803279	1	0.9995899959
1457	0.01466690747	0.9995833333	0.9991803279	1	0.9995899959
1458	0.01466688588	0.9995833333	0.9991803279	1	0.9995899959
1459	0.01466688049	0.9995833333	0.9991803279	1	0.9995899959
1460	0.01466687511	0.9995833333	0.9991803279	1	0.9995899959
1461	0.01466686367	0.9995833333	0.9991803279	1	0.9995899959
1462	0.01466685218	0.9995833333	0.9991803279	1	0.9995899959
1463	0.01466681085	0.9995833333	0.9991803279	1	0.9995899959
1464	0.01466676967	0.9995833333	0.9991803279	1	0.9995899959
1465	0.01466671012	0.9995833333	0.9991803279	1	0.9995899959
1466	0.01466671012	0.9995833333	0.9991803279	1	0.9995899959
1467	0.0146660709	0.9995833333	0.9991803279	1	0.9995899959
1468	0.01466552229	0.9995833333	0.9991803279	1	0.9995899959
1469	0.01466537901	0.9995833333	0.9991803279	1	0.9995899959
1470	0.01466455918	0.9995833333	0.9991803279	1	0.9995899959
1471	0.01466451266	0.9995833333	0.9991803279	1	0.9995899959
1472	0.01466449033	0.9995833333	0.9991803279	1	0.9995899959
1473	0.01466447668	0.9995833333	0.9991803279	1	0.9995899959
1474	0.01466433656	0.9995833333	0.9991803279	1	0.9995899959
1475	0.0146632669	0.9995833333	0.9991803279	1	0.9995899959
1476	0.01464001984	0.9995833333	0.9991803279	1	0.9995899959
1477	0.01464000084	0.9995833333	0.9991803279	1	0.9995899959
1478	0.01463995651	0.9995833333	0.9991803279	1	0.9995899959
1479	0.0146381579	0.9995833333	0.9991803279	1	0.9995899959
1480	0.01463811943	0.9995833333	0.9991803279	1	0.9995899959
1481	0.01463807245	0.9995833333	0.9991803279	1	0.9995899959
1482	0.01463800941	0.9995833333	0.9991803279	1	0.9995899959
1483	0.0146174848	0.9995833333	0.9991803279	1	0.9995899959
1484	0.01461746662	0.9995833333	0.9991803279	1	0.9995899959
1485	0.01461707232	0.9995833333	0.9991803279	1	0.9995899959
1486	0.01461702922	0.9995833333	0.9991803279	1	0.9995899959
1487	0.01461697072	0.9995833333	0.9991803279	1	0.9995899959
1488	0.01461695998	0.9995833333	0.9991803279	1	0.9995899959
1489	0.01461679256	0.9995833333	0.9991803279	1	0.9995899959
1490	0.01461674547	0.9995833333	0.9991803279	1	0.9995899959
1491	0.01461673474	0.9995833333	0.9991803279	1	0.9995899959
1492	0.01459287975	0.9995833333	0.9991803279	1	0.9995899959
1493	0.01457195003	0.9995833333	1	0.9991809992	0.9995903318
1494	0.01457099239	0.9995833333	1	0.9991809992	0.9995903318
1495	0.01457091237	0.9995833333	1	0.9991809992	0.9995903318
1496	0.01457081286	0.9995833333	1	0.9991809992	0.9995903318
1497	0.01457081286	0.9995833333	1	0.9991809992	0.9995903318
1498	0.01457079389	0.9995833333	1	0.9991809992	0.9995903318
1499	0.01457020169	0.9995833333	1	0.9991809992	0.9995903318
1500	0.01457017516	0.9995833333	1	0.9991809992	0.9995903318
1501	0.01457005212	0.9995833333	1	0.9991809992	0.9995903318
1502	0.0145700476	0.9995833333	1	0.9991809992	0.9995903318
1503	0.0145700079	0.9995833333	1	0.9991809992	0.9995903318
1504	0.0145697343	0.9995833333	1	0.9991809992	0.9995903318
1505	0.01456968767	0.9995833333	1	0.9991809992	0.9995903318
1506	0.01456961559	0.9995833333	1	0.9991809992	0.9995903318
1507	0.01456960662	0.9995833333	1	0.9991809992	0.9995903318
1508	0.01456959765	0.9995833333	1	0.9991809992	0.9995903318
1509	0.01456950102	0.9995833333	1	0.9991809992	0.9995903318
1510	0.01456939892	0.9995833333	1	0.9991809992	0.9995903318
1511	0.01456935945	0.9995833333	1	0.9991809992	0.9995903318
1512	0.01456926066	0.9995833333	1	0.9991809992	0.9995903318
1513	0.01456926066	0.9995833333	1	0.9991809992	0.9995903318
1514	0.01456887197	0.9995833333	1	0.9991809992	0.9995903318
1515	0.01456879344	0.9995833333	1	0.9991809992	0.9995903318
1516	0.01456878448	0.9995833333	1	0.9991809992	0.9995903318
1517	0.01456874292	0.9995833333	1	0.9991809992	0.9995903318
1518	0.01456873396	0.9995833333	1	0.9991809992	0.9995903318
1519	0.01456871596	0.9995833333	1	0.9991809992	0.9995903318
1520	0.01456871596	0.9995833333	1	0.9991809992	0.9995903318
1521	0.01456865541	0.9995833333	1	0.9991809992	0.9995903318
1522	0.01456861465	0.9995833333	1	0.9991809992	0.9995903318
1523	0.01456858086	0.9995833333	1	0.9991809992	0.9995903318
1524	0.01456858086	0.9995833333	1	0.9991809992	0.9995903318
1525	0.01456853288	0.9995833333	1	0.9991809992	0.9995903318
1526	0.01456844079	0.9995833333	1	0.9991809992	0.9995903318
1527	0.01456840928	0.9995833333	1	0.9991809992	0.9995903318
1528	0.01456835779	0.9995833333	1	0.9991809992	0.9995903318
1529	0.01456824893	0.9995833333	1	0.9991809992	0.9995903318
1530	0.01456820107	0.9995833333	1	0.9991809992	0.9995903318
1531	0.01456750954	0.9995833333	1	0.9991809992	0.9995903318
1532	0.01456747211	0.9995833333	1	0.9991809992	0.9995903318
1533	0.01456745261	0.9995833333	1	0.9991809992	0.9995903318
1534	0.01456735058	0.9995833333	1	0.9991809992	0.9995903318
1535	0.01456727907	0.9995833333	1	0.9991809992	0.9995903318
1536	0.01456721329	0.9995833333	1	0.9991809992	0.9995903318
1537	0.01454316512	0.9995833333	1	0.9991809992	0.9995903318
1538	0.01454315304	0.9995833333	1	0.9991809992	0.9995903318
1539	0.01454313508	0.9995833333	1	0.9991809992	0.9995903318
1540	0.01454120696	0.9995833333	1	0.9991809992	0.9995903318
1541	0.01454108351	0.9995833333	1	0.9991809992	0.9995903318
1542	0.01454096497	0.9995833333	1	0.9991809992	0.9995903318
1543	0.01454093129	0.9995833333	1	0.9991809992	0.9995903318
1544	0.01454092125	0.9995833333	1	0.9991809992	0.9995903318
1545	0.01454091123	0.9995833333	1	0.9991809992	0.9995903318
1546	0.01454071701	0.9995833333	1	0.9991809992	0.9995903318
1547	0.01454069779	0.9995833333	1	0.9991809992	0.9995903318
1548	0.01454062124	0.9995833333	1	0.9991809992	0.9995903318
1549	0.01454057716	0.9995833333	1	0.9991809992	0.9995903318
1550	0.01451147062	0.9995833333	0.9991803279	1	0.9995899959
1551	0.01447234485	0.9995833333	0.9991803279	1	0.9995899959
1552	0.01447225349	0.9995833333	0.9991803279	1	0.9995899959
1553	0.01447224329	0.9995833333	0.9991803279	1	0.9995899959
1554	0.0144497234	0.9995833333	0.9991803279	1	0.9995899959
1555	0.01442829871	0.9995833333	0.9991803279	1	0.9995899959
1556	0.01440963627	0.9995833333	0.9991803279	1	0.9995899959
1557	0.01440952121	0.9995833333	0.9991803279	1	0.9995899959
1558	0.01440949319	0.9995833333	0.9991803279	1	0.9995899959
1559	0.01440948156	0.9995833333	0.9991803279	1	0.9995899959
1560	0.01440946993	0.9995833333	0.9991803279	1	0.9995899959
1561	0.01440942916	0.9995833333	0.9991803279	1	0.9995899959
1562	0.0144094011	0.9995833333	0.9991803279	1	0.9995899959
1563	0.01440936511	0.9995833333	0.9991803279	1	0.9995899959
1564	0.01440923193	0.9995833333	0.9991803279	1	0.9995899959
1565	0.01440922335	0.9995833333	0.9991803279	1	0.9995899959
1566	0.01440918548	0.9995833333	0.9991803279	1	0.9995899959
1567	0.01440916062	0.9995833333	0.9991803279	1	0.9995899959
1568	0.01440915155	0.9995833333	0.9991803279	1	0.9995899959
1569	0.01440912365	0.9995833333	0.9991803279	1	0.9995899959
1570	0.01440907567	0.9995833333	0.9991803279	1	0.9995899959
1571	0.01440907017	0.9995833333	0.9991803279	1	0.9995899959
1572	0.01440903243	0.9995833333	0.9991803279	1	0.9995899959
1573	0.01440886082	0.9995833333	0.9991803279	1	0.9995899959
1574	0.01440884241	0.9995833333	0.9991803279	1	0.9995899959
1575	0.01439724649	0.9995833333	0.9991803279	1	0.9995899959
1576	0.01439705134	0.9995833333	0.9991803279	1	0.9995899959
1577	0.01439689153	0.9995833333	0.9991803279	1	0.9995899959
1578	0.01439685953	0.9995833333	0.9991803279	1	0.9995899959
1579	0.01439684527	0.9995833333	0.9991803279	1	0.9995899959
1580	0.01439645936	0.9995833333	0.9991803279	1	0.9995899959
1581	0.01439641489	0.9995833333	0.9991803279	1	0.9995899959
1582	0.01439640305	0.9995833333	0.9991803279	1	0.9995899959
1583	0.01439638673	0.9995833333	0.9991803279	1	0.9995899959
1584	0.01438394028	0.9995833333	0.9991803279	1	0.9995899959
1585	0.01436905749	0.9995833333	0.9991803279	1	0.9995899959
1586	0.01436893486	0.9995833333	0.9991803279	1	0.9995899959
1587	0.01436893017	0.9995833333	0.9991803279	1	0.9995899959
1588	0.01436079691	0.9995833333	0.9991803279	1	0.9995899959
1589	0.0143607747	0.9995833333	0.9991803279	1	0.9995899959
1590	0.01436066561	0.9995833333	0.9991803279	1	0.9995899959
1591	0.014343465	0.9995833333	0.9991803279	1	0.9995899959
1592	0.01434345472	0.9995833333	0.9991803279	1	0.9995899959
1593	0.014343347	0.9995833333	0.9991803279	1	0.9995899959
1594	0.01434321349	0.9995833333	0.9991803279	1	0.9995899959
1595	0.01434318747	0.9995833333	0.9991803279	1	0.9995899959
1596	0.0143428669	0.9995833333	0.9991803279	1	0.9995899959
1597	0.01434283079	0.9995833333	0.9991803279	1	0.9995899959
1598	0.01434273163	0.9995833333	0.9991803279	1	0.9995899959
1599	0.01434269493	0.9995833333	0.9991803279	1	0.9995899959
1600	0.01434262191	0.9995833333	0.9991803279	1	0.9995899959
1601	0.01434231065	0.9995833333	0.9991803279	1	0.9995899959
1602	0.01434230675	0.9995833333	0.9991803279	1	0.9995899959
1603	0.01434227072	0.9995833333	0.9991803279	1	0.9995899959
1604	0.01434225335	0.9995833333	0.9991803279	1	0.9995899959
1605	0.01434221373	0.9995833333	0.9991803279	1	0.9995899959
1606	0.01434217781	0.9995833333	0.9991803279	1	0.9995899959
1607	0.01434217162	0.9995833333	0.9991803279	1	0.9995899959
1608	0.01430149633	0.9995833333	0.9991803279	1	0.9995899959
1609	0.01430146956	0.9995833333	0.9991803279	1	0.9995899959
1610	0.01428148109	0.9995833333	0.9991803279	1	0.9995899959
1611	0.01428141315	0.9995833333	0.9991803279	1	0.9995899959
1612	0.01428139665	0.9995833333	0.9991803279	1	0.9995899959
1613	0.01427755624	0.9995833333	0.9991803279	1	0.9995899959
1614	0.01427754328	0.9995833333	0.9991803279	1	0.9995899959
1615	0.01424690567	0.9995833333	0.9991803279	1	0.9995899959
1616	0.01424688177	0.9995833333	0.9991803279	1	0.9995899959
1617	0.01424652415	0.9995833333	0.9991803279	1	0.9995899959
1618	0.01424539063	0.9995833333	0.9991803279	1	0.9995899959
1619	0.01424520149	0.9995833333	0.9991803279	1	0.9995899959
1620	0.01424503706	0.9995833333	0.9991803279	1	0.9995899959
1621	0.01424489144	0.9995833333	0.9991803279	1	0.9995899959
1622	0.01424485541	0.9995833333	0.9991803279	1	0.9995899959
1623	0.01424381909	0.9995833333	0.9991803279	1	0.9995899959
1624	0.01424377051	0.9995833333	0.9991803279	1	0.9995899959
1625	0.01424362452	0.9995833333	0.9991803279	1	0.9995899959
1626	0.01423174186	0.9995833333	0.9991803279	1	0.9995899959
1627	0.01422515225	0.9995833333	0.9991803279	1	0.9995899959
1628	0.0142248055	0.9995833333	0.9991803279	1	0.9995899959
1629	0.0142248055	0.9995833333	0.9991803279	1	0.9995899959
1630	0.0142248055	0.9995833333	0.9991803279	1	0.9995899959
1631	0.01422476593	0.9995833333	0.9991803279	1	0.9995899959
1632	0.01422471098	0.9995833333	0.9991803279	1	0.9995899959
1633	0.01422471098	0.9995833333	0.9991803279	1	0.9995899959
1634	0.01419383968	0.9995833333	0.9991803279	1	0.9995899959
1635	0.0141273273	0.9995833333	0.9991803279	1	0.9995899959
1636	0.01412715066	0.9995833333	0.9991803279	1	0.9995899959
1637	0.01412713701	0.9995833333	0.9991803279	1	0.9995899959
1638	0.01412712442	0.9995833333	0.9991803279	1	0.9995899959
1639	0.01412709326	0.9995833333	0.9991803279	1	0.9995899959
1640	0.01412698055	0.9995833333	0.9991803279	1	0.9995899959
1641	0.01412697371	0.9995833333	0.9991803279	1	0.9995899959
1642	0.01412690388	0.9995833333	0.9991803279	1	0.9995899959
1643	0.0141268376	0.9995833333	0.9991803279	1	0.9995899959
1644	0.01412682337	0.9995833333	0.9991803279	1	0.9995899959
1645	0.01412194442	0.9995833333	0.9991803279	1	0.9995899959
1646	0.01412172996	0.9995833333	0.9991803279	1	0.9995899959
1647	0.01412163768	0.9995833333	0.9991803279	1	0.9995899959
1648	0.01412157957	0.9995833333	0.9991803279	1	0.9995899959
1649	0.0141214653	0.9995833333	0.9991803279	1	0.9995899959
1650	0.01412143676	0.9995833333	0.9991803279	1	0.9995899959
1651	0.01412100604	0.9995833333	0.9991803279	1	0.9995899959
1652	0.01411740245	0.9995833333	0.9991803279	1	0.9995899959
1653	0.01411729193	0.9995833333	0.9991803279	1	0.9995899959
1654	0.01411219577	0.9995833333	0.9991803279	1	0.9995899959
1655	0.01411210714	0.9995833333	0.9991803279	1	0.9995899959
1656	0.01411205651	0.9995833333	0.9991803279	1	0.9995899959
1657	0.01411205223	0.9995833333	0.9991803279	1	0.9995899959
1658	0.01410539386	0.9995833333	0.9991803279	1	0.9995899959
1659	0.01405562579	0.9995833333	1	0.9991809992	0.9995903318
1660	0.01405562579	0.9995833333	1	0.9991809992	0.9995903318
